"ROUTEID";"tblsetname";"NAME";"NEXTSCHED";"FREQUENCE";"LASTUPLOAD";"LASTDOWNLOAD";"POINT";"DESCRIPTION";"REF_POINT";"FREQNAME";"FREQTYPE";"POINTNAME"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"7A VELOCITÉ";"@7A-";24006;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1H HFD";"@1H-";24019;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1H VELOCITE";"@1H-";24018;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2H HFD";"@2H-";24022;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2H VELOCITE";"@2H-";24021;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1H HFD";"@1H-";24087;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1H VELOCITE";"@1H-";24086;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2H HFD";"@2H-";24090;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2H VELOCITE";"@2H-";24089;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4A HFD";"@4A-";24097;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4A VELOCITE";"@4A-";24098;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"9A HFD";"@9A-";24117;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"9A VELOCITE";"@9A-";24118;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1H HFD";"@1H-";24127;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1H VELOCITE";"@1H-";24126;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2H HFD";"@2H-";24130;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2H VELOCITE";"@2H-";24129;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4V HFD";"@4V-";24137;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4V VELOCITE";"@4V-";24138;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"9A HFD";"@9A-";24157;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"9A VELOCITE";"@9A-";24158;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"MACHINE";"";24168;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"5A HFD";"@5A-";22754;"23044C (SKF)";"BRG";"Pick up roll-he3 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"5A VELOCITE";"@5A-";22755;"239/600CA (SKF)";"BRG";"Pick up roll-he4 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"6A HFD";"@6A-";22757;"23044C (SKF)";"BRG";"Pick up roll-he4 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"6A VELOCITE";"@6A-";22758;"23164CC (SKF)";"BRG";"Pick up roll-av DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";22854;"FABRICANT";"OTHER";"22_nip 1"" 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V ENVELOPPE";"@3V-";22852;"FABRICANT";"OTHER";"22_nip 1"" 450 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";22855;"6319(SKF)";"BRG";"22_nip 1"" 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";23845;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";23846;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";23881;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";23882;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"8V HFD";"@8V-";23901;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"8V VELOCITE";"@8V-";23902;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";23917;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";23918;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"8V HFD";"@8V-";23937;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"8V VELOCITE";"@8V-";23938;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";23953;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";23954;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";23989;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITÉ";"@3V-";23990;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"8H VELOCITÉ";"@8H-";24012;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";24093;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";24094;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";24133;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";24134;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"10V HFD";"@10V-";22876;"FABRICANT";"OTHER";"23_nip 1"" 600 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"10V ENVELOPPE";"@10V-";22874;"FABRICANT";"OTHER";"23_nip 1"" 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"10V VELOCITE";"@10V-";22877;"6319(SKF)";"BRG";"23_nip 1"" 600 meter"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4700;"FABRICANT";"OTHER";"AH IPS ROUL. AV"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4699;"NU322(SKF)";"BRG";"BH ACC ROUL. AR"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4703;"FABRICANT";"OTHER";"AH IPS ROUL. AV"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4702;"NU322(SKF)";"BRG";"BH ACC ROUL. AR"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4706;"FABRICANT";"OTHER";"AH IPS ROUL. AV"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4705;"NU322(SKF)";"BRG";"BH ACC ROUL. AR"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4709;"6205(SKF)";"BRG";"AH IPS MRT CONV."
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4708;"NU322(SKF)";"BRG";"BH ACC ROUL. AR"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4694;"FABRICANT";"OTHER";"CH IPS GRIVE ENCAISS"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4693;"NU322(SKF)";"BRG";"BH ACC MRT ENCAISS"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4697;"FABRICANT";"OTHER";"AH IPS ROUL. AV"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4696;"NU322(SKF)";"BRG";"DH ACC DRIVE ENCAISS"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A ENVELOPPE";"@1A-";4749;"6220(SKF)";"BRG";"BV IPS MRT CALD001 B"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1V VELOCITE";"@1V-";4748;"6220(SKF)";"BRG";"BH IPS MRT CALD001B"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1V HFD";"@1V-";4747;"6218(SKF)";"BRG";"AV IPS MRT CALD001 B"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A ENVELOPPE";"@1A-";4736;"6218(SKF)";"BRG";"AV IPS MRT  CCOUP003"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4737;"6220(SKF)";"BRG";"BH IPS MRT  CCOUP003"
9520081;"NORAMPAC";"2.2  RLX AVA NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4734;"6220(SKF)";"BRG";"BV IPS MRT  CENTR007"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23625;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23624;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23628;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23627;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23660;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23659;"6319(SKF)";"BRG";"VÉLOCITÉ 350 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23663;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23662;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23667;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23666;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23670;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23669;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V VELOCITÉ";"@3V-";23673;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V HFD";"@3V-";23672;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23646;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23645;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23649;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23648;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23677;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23676;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23680;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23679;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1H VELOCITÉ";"@1H-";23737;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1H HFD";"@1H-";23738;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2H VELOCITÉ";"@2H-";23740;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2H HFD";"@2H-";23741;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23610;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23609;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23613;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23612;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23597;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23596;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23600;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23599;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V VELOCITÉ";"@3V-";23603;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V HFD";"@3V-";23602;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"4V VELOCITÉ";"@4V-";23606;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"4V HFD";"@4V-";23605;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23618;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23617;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23621;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23620;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23653;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23652;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23656;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23655;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1H VELOCITÉ";"@1H-";23574;"FABRICANT";"OTHER";"nip 1.625"" 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1H HFD";"@1H-";23575;"6319(SKF)";"BRG";"nip 1.625"" 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2H VELOCITÉ";"@2H-";23577;"6319(SKF)";"BRG";"nip 1.625"" 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2H HFD";"@2H-";23578;"FABRICANT";"OTHER";"nip 1.625"" 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3H VELOCITÉ";"@3H-";23580;"FABRICANT";"OTHER";"nip 1.625"" 550 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3H HFD";"@3H-";23581;"6319(SKF)";"BRG";"nip 1.625"" 550 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23586;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23585;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23589;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23588;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V VELOCITÉ";"@3V-";23592;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V HFD";"@3V-";23591;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V VELOCITÉ";"@1V-";23633;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1V HFD";"@1V-";23632;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V VELOCITÉ";"@2V-";23636;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2V HFD";"@2V-";23635;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V VELOCITÉ";"@3V-";23639;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3V HFD";"@3V-";23638;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"4V VELOCITÉ";"@4V-";23642;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"4V HFD";"@4V-";23641;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1H VELOCITÉ";"@1H-";23724;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"1H HFD";"@1H-";23725;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2H VELOCITÉ";"@2H-";23727;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"2H HFD";"@2H-";23728;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3H VELOCITÉ";"@3H-";23730;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"3H HFD";"@3H-";23731;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"4H VELOCITÉ";"@4H-";23733;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
9526394;"PKF";"1.6 TOIT PKF";2016-06-13;180;2013-07-03;2016-11-08;"4H HFD";"@4H-";23734;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9632359;"Tipit";"ROUTE TI-PIT DRIVE";2014-03-29;15;1900-01-01;2016-10-20;"AH IPS";"@AH-";19732;"5309 (SKF)";"BRG";NA
